Datetime,Tweet Id,text,usernames,Stomach,Place,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
2022-04-25 22:30:00 + 00:00,1.52E+18,"Since the closure of the city of Shanghai, it has been continuously reported online that people have committed suicide due to financial and mental stress. Yang Jingduan, an expert in spiritual and integrative medicine from Pennsylvania, said that this reflects a terrifying state of existence for the whole society. It is a continuation of the methods of the Cultural Revolution, using the epidemic to meet political needs. Let's talk about current events full version: https://t.co/kpGLlQhW0M https://t.co/Xvkv63pj7V",VoaChinese,,,closure city shanghai continuously reported online people committed suicide financial mental stress yang jingduan expert spiritual integrative medicine pennsylvania said reflects terrifying state existence society continuation method cultural revolution epidemic meet political need let s talk current event version http t kpgllqhw0m http t xvkv63pj7v,fear,0.917511523,sadness,0.053195696,neutral,0.007037562
2022-04-25 22:27:05 + 00:00,1.52E+18,"@yanni_vision isn't necessarily a bad thing. Just like the closure of a city due to the pandemic, these are all double-edged swords. People who enjoy freedom of speech on Twitter feel the suffering of being dictated again. If they don't rise up to revolutionize themselves and future generations, then it's time to live. The horror did not come from what Musk wanted to do (he wasn't superhuman, and there was no risk in doing whatever he wanted); the horror was China itself; it was the silence and enslavement of China's more than 1 billion people.",Yocketpocket,,,yanni vision isn t necessarily bad thing like closure city pandemic double edged sword people enjoy freedom speech twitter feel suffering dictated t rise revolutionize future generation s time live horror come musk wanted wasn t superhuman risk wanted horror china silence enslavement china s 1 billion people,approval,0.781084657,amusement,0.162198722,joy,0.019591797
2022-04-25 22:00:00 + 00:00,1.52E+18,"The epidemic has spread in Chaoyang District of China, 3.5 million residents “3 times in 5 days”, and Beijing is worried that the second supermarket in Shanghai has seen a wave of shopping and is afraid that the closure of the city will strike again｜Reporter Han Xuehui｜ [International Situation] 20220425｜Sanli iNews
 https://t.co/I6Jom9CUnQ https://t.co/ZmZvEC6mho",Inewsknowledge,,,epidemic spread chaoyang district china 3 5 million resident “ 3 time 5 day ” beijing worried second supermarket shanghai seen wave shopping afraid closure city strike again｜reporter han xuehui｜ international situation 20220425｜sanli inews http t i6jom9cunq http t zmzvec6mho,nervousness,0.92365706,neutral,0.061392225,fear,0.005091169
2022-04-25 21:48:53 + 00:00,1.52E+18,"Watch “[Banned News in China] The Beijing Epidemic Has Been Back, Covered for a Week, Involved in Multiple Media Channels; the number of deaths in Shanghai climbed, Pudong pushed hard isolation, and the beds for men and women were only 40 centimeters apart; large-scale mass protests broke out in Jiangsu; “Voice of April” uncovered the chaos in the city, and netizens relayed back to the blockade | New China News” https://t.co/uVZDstZphk",Minbinstudent,,,watch “ banned news china beijing epidemic covered week involved multiple medium channel number death shanghai climbed pudong pushed hard isolation bed men woman 40 centimeter apart large scale mass protest broke jiangsu “ voice april ” uncovered chaos city netizens relayed blockade | new china news ” http t uvzdstzphk,approval,0.99632746,admiration,0.000929385,neutral,0.000874508
2022-04-25 21:10:01 + 00:00,1.52E+18,"Many people infected with the epidemic were left unattended by Shanghai residents questioning the intention to close the city. The

 CCP claims that the purpose of “dynamic zeroing” of the closure was to prevent and control the epidemic, but many people questioned the authorities' intention to close the city. A resident of Shanghai asked, “A large number of people have been infected and there is no way to complain; what is the government doing?!” 

https://t.co/WRZEoAPyQu",china_epoch,,,people infected epidemic left unattended shanghai resident questioning intention close city the ccp claim purpose “ dynamic zeroing ” closure prevent control epidemic people questioned authority intention close city resident shanghai asked “ a large number people infected way complain government ! ” http t wrzeoapyqu,approval,0.99262917,realization,0.00442458,neutral,0.000489024
2022-04-25 21:02:17 + 00:00,1.52E+18,"Beijing's COVID-19 prevention and control escalation, people are worried about the complete closure of the city to buy and stock up on food https://t.co/G1quWWswiX",Huakexinwen,,,beijing s covid 19 prevention control escalation people worried complete closure city buy stock food http t g1quwwswix,fear,0.760826647,nervousness,0.126276597,neutral,0.037640538
2022-04-25 20:41:30 + 00:00,1.52E+18,"With so many cases in this small place, my life is just the same! Why was the Heavenly Dynasty so afraid of the epidemic? A few cases were about to close the city. The normal lives of the people were seriously affected. They are looking forward to changing leadership teams and welcoming a new China 🇨🇳 https://t.co/edKLiP34Ic",dilys1212,"Longitude (longitude=-81.326884, latitude=28.658956)","Place (id='88272cf603c89248', fullname='Winter Springs, FL', name='Winter Springs, FL', type='city, country='United States', countrycode='us')",case small place life same ! heavenly dynasty afraid epidemic case close city normal life people seriously affected looking forward changing leadership team welcoming new china 🇨🇳 http t edklip34ic,neutral,0.623464525,optimism,0.13120079,disappointment,0.056059562
2022-04-25 20:29:03 + 00:00,1.52E+18,"🔥 Watch the first broadcast 👉🏻 https://t.co/jxqO6apMyL

 🔥💥 Falun Gong students from around the world commemorate the 25th anniversary of the April 25th Peace Visit; the Beijing epidemic spread rapidly, and the public panicked and hoarded supplies; they were about to starve to death! The blockade of Shanghai was lifted indefinitely, outsiders cried, and locals rallied; the story of the closure told by foreigners in Shanghai｜ [Banned news in China] https://t.co/UYAOEqSdYb",zhihui999,,,🔥 watch broadcast 👉🏻 http t jxqo6apmyl 🔥💥 falun gong student world commemorate 25th anniversary april 25th peace visit beijing epidemic spread rapidly public panicked hoarded supply starve death ! blockade shanghai lifted indefinitely outsider cried local rallied story closure told foreigner shanghai｜ banned news china http t uyaoeqsdyb,sadness,0.557257056,fear,0.375077814,neutral,0.021394094
2022-04-25 20:23:31 + 00:00,1.52E+18,"[Boy's Commentary] The escalation of the epidemic in Beijing is now showing signs of a city closure. All people in Chaoyang District have nucleic acid, some villages and towns have been blocked, and supermarket supplies are sold out! Will Shanghai's grief be repeated again? The official media are still misleading the public... https://t.co/1udDxkhyOV via @YouTube",Terenceshen,,,boy s commentary escalation epidemic beijing showing sign city closure people chaoyang district nucleic acid village town blocked supermarket supply sold out ! shanghai s grief repeated official medium misleading public http t 1uddxkhyov youtube,neutral,0.827387929,disappointment,0.155709594,sadness,0.004689141
2022-04-25 20:21:13 + 00:00,1.52E+18,"Through the various humanitarian disasters caused by the continuous closure of cities in various parts of China due to the epidemic, the world can more clearly understand that the CCP is a virus in human society.",mason36970478,,,humanitarian disaster caused continuous closure city part china epidemic world clearly understand ccp virus human society,realization,0.58313483,approval,0.378774107,neutral,0.02414052
2022-04-25 19:58:28 + 00:00,1.52E+18,@neutrdeuterium @myfxtrader The root cause was the epidemic. The Shanghai epidemic was closed down!,ZhanMengYu,,,neutrdeuterium myfxtrader root cause epidemic shanghai epidemic closed down !,approval,0.94981581,realization,0.03945693,neutral,0.002662356
2022-04-25 19:01:41 + 00:00,1.52E+18,"@wenyunchao Back then, I estimated the number of deaths from the Wuhan epidemic in the first half of the year to be 20 times what was officially announced. 
It was pretty much the same after that. The data for the second half of the year is mixed up, so it's not easy to estimate. 
Of course, it's not a pat on the head; it's a synthesis of data from all parties to confirm each other. 
Let's see if the closure of Shanghai took 50 to 60 days this time. 
If so, 25,000 is basically reliable data. If not, I'll just say it for nothing.",RedDawn2021,,,wenyunchao estimated number death wuhan epidemic half year 20 time officially announced it pretty data second half year mixed s easy estimate of course s pat head s synthesis data party confirm let s closure shanghai took 50 60 day time if 25 000 basically reliable data ll,approval,0.962655187,realization,0.016633807,neutral,0.011694549
2022-04-25 18:49:50 + 00:00,1.52E+18,"International markets are concerned about the Beijing epidemic, the stock market and crude oil prices are both falling https://t.co/buvSiJEStt With the outbreak of the Beijing Omicron variant strain outbreak, outsiders are concerned that Beijing may follow the footsteps of Shanghai and other major cities and carry out a severe “zero-out” lockdown. International stock markets and crude oil prices both fell on April 25. https://t.co/yS3OuezvG8",L5d,,,international market concerned beijing epidemic stock market crude oil price falling http t buvsijestt outbreak beijing omicron variant strain outbreak outsider concerned beijing follow footstep shanghai major city carry severe “ zero out ” lockdown international stock market crude oil price fell april 25 http t ys3ouezvg8,caring,0.970247686,optimism,0.02181025,neutral,0.001476448
