Datetime,Tweet Id,text,usernames,Stomach,Place
2022-04-24 22:04:26 + 00:00,1518350178180288520,"Since the closure of the city of Shanghai, I have frequently seen videos of citizens grabbing food and going out to play, and compared to Canada 🇨🇦 every time they buy food or play outside, I am grateful that no matter how serious the epidemic is, Western countries have never denied the right to interfere with the survival of individuals. Compared to the CCP, they are simply too liberal. I am extremely grateful and thankful that I have always heard the Seven Brothers break the news. I brought my whole family from China to come here in '19. https://t.co/yXVBx79Scp",Tommyinvan,,
2022-04-24 21:58:22 + 00:00,1518348649943617536,"💕🖖🏻✨ Milky Way Broadcast 🖖🏻💕✨
 🔥 Nucleic Acid Quarantine and Closing of the City, Shanghai Epidemic, Russian Dad, 04/24, Russian Dad Was Surprised by a Wheat Field in Henan! A Russian fell on a plane inside the CCP! Was a negative and positive nucleic acid test deliberate? Deputy Director of the Education Bureau of the Communist Party of China has been investigated for drunkenness; the fight against the epidemic requires rehearsal?! 20 - YouTube https://t.co/fLhDpudAJT",Hakunamomoda,,
2022-04-24 21:28:41 + 00:00,1518341180265619456,@RFI_Cn Thousands of French people in Shanghai were unable to vote due to the closure of the city due to the pandemic. Wouldn't Lao Ma get more votes?,jKing26159141,,
2022-04-24 21:26:32 + 00:00,1518340637862424576,"Cities have been closed down everywhere during the pandemic. This is a perfect fit for the situation. 
Share Shockwave-Sound's single “Schubert: The Devil”: https://t.co/519pTTo9IT (from @)",PBWUJHKPFKEABQY,,
2022-04-24 19:53:08 + 00:00,1518317134983491585,"Studying idiots to cause the epidemic, detecting nucleic acid, and closing down the city to save the Xi regime from the wind and rain did nothing. It only helped to get away with it. It couldn't solve the problem at the root. It was impossible to solve the problem at the root. They used the wrong target to cut off the water, wreaking havoc on the country and harming the people. Once Xi lost power, there were endless levels of people who retaliated against him, harboring personal grudges and grievances. This is why Xi Jinping was like a laid-back dog desperate to get re-elected, because he knew his fate would end.",KXJIS,,
2022-04-24 19:44:39 + 00:00,1518315000242196480,"@fangshimin No matter if the city closes down the streets and closes the buildings and doors, the economic business of nucleic acid antigen testing must not be left behind. 
In order to show the seriousness of the epidemic and the rationality of containment, the number of COVID-19 deaths that had been concealed previously has repeatedly reached new highs in recent days, and not being vaccinated is the primary condition.",michael_jiar,,
2022-04-24 19:40:02 + 00:00,1518313836343816192,"The fear of the closure of the city abated! 
The resurgence
 of the epidemic in Beijing admits “the situation is severe”
 https://t.co/LtQa2ldam9",dgcwww,,
2022-04-24 19:30:50 + 00:00,1518311523105394689,"@nytchinese To be honest, I feel more and more proud to be a Chinese person now. Your US has died more than 1 million people due to the COVID-19 pandemic, and you don't even dare to let go of your farts. We in China, because of the epidemic, from city closures, testing, management, to epidemic prevention measures, death cases, and therapeutic drugs, your all-round, three-dimensional attention without dead spots is it true that Chinese lives are life; American lives are just shit? It's so bad for you",tang258644240,,
2022-04-24 18:43:39 + 00:00,1518299647638446081,"The outbreak of the epidemic in 2020, 250,000 people died, chloroquine and ivermectin were suppressed, the media brainwashed, and the closure of the city created fears only to elicit
 vaccination in 2021, 750,000 deaths, a large number of side effects. Blood clots, strokes, myocarditis, etc. have increased exponentially to this
 day. These facts have not changed the status quo. The third dose and the fourth dose are still on the way all
 I can do is continue to spread the truth https://t.co/jheFA1dyBn",claudechen16,,
2022-04-24 18:42:05 + 00:00,1518299253927563266,"The outbreak of the epidemic in 2020, 250,000 people died, chloroquine and ivermectin were suppressed, the media brainwashed, and the closure of the city created fears only to elicit
 vaccination in 2021, 750,000 deaths, a large number of side effects. Blood clots, strokes, myocarditis, etc. have increased exponentially to this
 day. These facts have not changed the status quo. The third dose and the fourth dose are still on the way all
 I can do is continue to spread the truth https://t.co/LVkcZxOO9f",claudechen16,,
2022-04-24 18:36:53 + 00:00,1518297944478388224,"@GeorgeZ44231116 You underestimate the government too much. They did it on purpose. Using the pandemic to shut down the city, you can do too many things. You can break through legal boundaries, break through the moral bottom line, break through the boundaries of power, use the state of emergency, and do whatever bad things you want 😡",Guoz97,,
2022-04-24 18:23:43 + 00:00,1518294632756523009,"As I said before, the closure of Shanghai was a political campaign from the beginning, and it had little to do with the epidemic",Busconductor 4,,
2022-04-24 18:16:19 + 00:00,1518292771659997185,"I would like to repost these two short videos to commemorate the painful spring of 2022, the people of Shanghai who were stranded by the closure of the city in the spring of 2022, 3 years after the COVID-19 outbreak. 

“The Voice of April” (The Voice of April),
 “The End of Spring in Shanghai” (The End of Spring in Shanghai),
 “Goodbye Language” (goodbye language)
 https://t.co/AgPCapwd9S",tt50120050,,
2022-04-24 18:15:04 + 00:00,1518292455468064769,"The Beijing epidemic situation highlights the severity of the epidemic situation in Chaoyang District to be tested for nucleic acid three times within a week (photo): At a time when popular grievances were simmering in Shanghai due to the severe closure of the city for nearly a month, Beijing officials said that due to the outbreak of the epidemic in schools, a tour group, and families, Beijing's epidemic prevention is at a critical point. https://t.co/xirJ4lw2mj Beijing Chaoyang outbreak nucleic acid testing aboluobl@gmail.com https://t.co/jhdLfsuNZH",Aboluowang,,
2022-04-24 18:02:10 + 00:00,1518289210536386561,"What foreign goods will this wave of the Beijing epidemic throw at? Beijing will one day not be able to hold on to it. This is a natural law. Will Beijing close down at that time? I still think it's unlikely. The political risk is too high, and I can't come up with a second 64. However, the current leaders were extremely confident. Despite political risks, there was nothing they could do if they wanted to close the city. So no matter what, people in Beijing still have to stock up. The People's Daily has already said that Beijing has sufficient supplies and there is no need to stock up. https://t.co/VNweARKaCr",26oitgeUn8y3gVk,,
2022-04-24 18:02:00 + 00:00,1518289168417271808,"What foreign goods will this wave of the Beijing epidemic throw at? Beijing will one day not be able to hold on to it. This is a natural law. Will Beijing close down at that time? I still think it's unlikely. The political risk is too high, and I can't come up with a second 64. However, the current leaders were extremely confident. Despite political risks, there was nothing they could do if they wanted to close the city. So no matter what, people in Beijing still have to stock up. The People's Daily has already said that Beijing has sufficient supplies and there is no need to stock up. https://t.co/8R4OkClMkp",Seleven2999,,
2022-04-24 17:50:32 + 00:00,1518286281398095872,"If 90% of infected patients cannot be found, they will have to plan a closure of the city on the 28th after 5 days to stop transmission by isolating them at home. Otherwise, it would be a recurrence of the collapse of the Shanghai epidemic. If the city were to be closed down on the 28th, the outbreak in Beijing could be contained within the range of 200-3,000 people. If it is delayed until the closure of the city on May 1, the epidemic in Beijing will be between 10,000 and 20,000. If it is delayed until the closure of the city after May 3, this round of the epidemic in Beijing will have more than 100,000 infections.",Alex29593511,,
