Datetime,Tweet Id,text,usernames,Coordinates,Place
2020/3-22 13:24:30 + 00:00,1241717390246907907,"Chen Qiushi arrived in Wuhan on the eve of the closure of the city. His report never falsified rumors; he sought truth from facts. Fang Bin, a resident of Wuhan who met Chen Qiushi, also filmed and reported on the outbreak in Wuhan. On February 9, Fang Bin also evaporated. Former CCTV reporter Li Zehua last disappeared on February 26. 
The pandemic seems to be over. There was no audio from the three reporters. People are concerned about their safety, and there are those who worry that they will be “positive.” https://t.co/6MTgSBwOBp",caichu88,,
2020/3-22 13:21:28 + 00:00,1241716627189559297,"@coETNZGnwA8CYzP This girl is saying that the patriotic Chinese have bought up masks in the US. What the Chinese are grateful for are these patriotic Chinese. They are not grateful to the US. The closure of the Chinese epidemic was controlled for 2 months, giving the world 2 months to prepare. What was the US doing in these two months? China was suddenly attacked and contained within a few weeks. The US had a 2-month preparation period, leaving frontline healthcare workers short of masks, and pushing the pot to China. Do Americans want faces?",ROINNOKMOTO,,
2020/3-22 13:16:59 + 00:00,1241715497873235968,"Italy, the first case of pneumonia in Wuhan, was only reported on the 21st of last month. In just one month, the number of deaths had already exceeded 4,000. 627 deaths in a single day set a new record. The total number of confirmed cases reached 40,702, but local doctors determined that the actual number of infected people should have been 100 times higher. Italy did not close the city until 10 days later, which was acknowledged as a key reason for the severity of the epidemic. 
#武汉肺炎
 #意大利
 #ChinaVirus
 #coronavirus https://t.co/1eL9LbJ5ie",globalnews_ltn,,
2020/3-22 13:09:05 + 00:00,1241713511517917184,"@mkeihfltc @vaes35144736 @ashark49796332 @RFA_Chinese The city was closed down on January 24. Countries didn't pay attention to epidemic prevention, and many countries closed their doors to China earlier, so why should China be blamed for the spread later? Is it clear that the current outbreak of the epidemic is that the governments of various countries don't pay attention",fn5trz2dxzhvyhn,,
2020/3-22 13:02:48 + 00:00,1241711930303303680,"As of 8:10 AM in the US East, 3/22/20, there were 27111 confirmed cases of Chinese virus in the US. 340 people died. New York has already announced a lockdown due to the particularly severe outbreak of the epidemic. The US federal court in Dallas received a lawsuit accusing the CCP government and other defendants of deliberately creating biological weapons of mass destruction to endanger the lives and property of the American people. The victims are demanding compensation of 20 trillion US dollars. Since lawsuits must be taken to preserve them, the huge assets hidden in the West by the CCP and the powerful are bound to be frozen.",hunter080258661,,
2020/3-22 12:53:45 + 00:00,1241709653756542977,"Since the spread of pneumonia in Wuhan, the CCP has continued to misreport the epidemic and carry out containment actions. The number of daily deaths due to the closure of Wuhan is probably no less than 200, far exceeding the figure announced by the CCP by 10 times ❗
 Truly grasping the Wuhan pneumonia epidemic in China 🔥🔥🔥
 💪 defending the future and supporting us with action ➡ https://t.co/TDPHIg3cBN",mingda20022002,,
2020/3-22 12:43:21 + 00:00,1241707034740953090,"Outbreak in

 Spain Spain is the country with the second outbreak of Wuhan pneumonia in Europe. The government has been doing nothing. The 3.8 parade was similar to the feast of ten thousand families before the closure of Wuhan. This caused a blowout of patients and triggered the state of emergency law last Saturday. 

As of Saturday, there were 25,496 confirmed cases and 1,381 deaths in Spain. If Spain had a population of 1.4 billion, these two figures would be 750,000 and 40,000. 

(The picture shows the temporary hospital for mild cases in Madrid)

 We help you understand China and the world. https://t.co/hmexGoovhL",DJ_XIBANYA,,
2020/3-22 12:27:31 + 00:00,1241703049829048320,"@GlobalTimes_CN No matter where the epidemic originates, as long as it's not artificially created, it's an enemy of all mankind. China resolutely imposed a city closure before the New Year and mobilized the whole country to effectively stop the spread of the epidemic at home and abroad, but unfortunately it was not taken seriously.",Witness_Yin,,
2020-03-22 12:10:34 + 00:00,1241698782393315335,"@KevinSo34781608 The Chinese government, under the professional advice of the National Health and Construction Commission's expert team, will also close down the city at the expense of GDP to prevent the spread of the epidemic. The safety of people's lives is more important than the economy. Party members are all party members who are risking the risk of being infected to maintain order on the frontline; they have all sacrificed dozens of party members. Deliver supplies, test the temperature of citizens every day in every community, and disinfect every day. Moreover, only Chinese citizens in the world have free tests and free treatment.",yei6p66emqunb09,,
2020/3-22 12:00:53 + 00:00,1241696346001866752,"[What is the government's promise to overcome hardships together? [During the epidemic, a Sichuan woman kidnapped her 7-year-old daughter and jumped over the river] #中共病毒 When the epidemic broke out, the authorities closed cities, roads, traffic, and neighborhoods without humanitarian aid facilities, causing frequent suicide tragedies among people in distress. Ms. Qu, 33, from Sichuan recently committed suicide by leaping her 7-year-old daughter to her body. #CCPVirus
 https://t.co/6t3gZnHnOq https://t.co/C50tjwzpa0",soundofhope_soh,,
2020/3-22 11:54:10 + 00:00,1241694656502673409,"Official announcement! Countdown to Victoria's lockdown! Close all non-essential activities within 48 hours, and schools will be closed starting next Tuesday! During the epidemic, you can stock up without leaving your home. I recommend the most complete online shopping platform! https://t.co/iFUJrJv7Gq https://t.co/iyByzftmCo",uwai_is_here,,
2020/3-22 11:39:48 + 00:00,1241691042987929602,"Chen Qiushi, Fang Bin, and Li Zehua, lost interest in Wuhan, netizens “Called Souls” during the closure of the city during the closure of Wuhan, citizen reporter Chen Qiuzhi, Wuhan resident Fang Bin, and former CCTV reporter Li Zehua, who were investigating the outbreak locally, fell out of touch in February. There is no news so far. A few days ago, there were people online who “called for their souls” — Chen Qiuzhi, Fang Bin, and Li Zehua, went home! https://t.co/j86SCtBqIY",8npkkgjc4chnims,,
